vdb rd_req 45
vdb rd_bytes 1069056
vdb wr_req 0
vdb wr_bytes 0
vdb flush_operations 0
vdb rd_total_times 878798
vdb wr_total_times 0
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 0
vdb wr_bytes 0
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 0
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 230
vdb wr_bytes 81223680
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 189703391438
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 492
vdb wr_bytes 172965888
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 441817388828
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 762
vdb wr_bytes 267337728
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 695943276201
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 1026
vdb wr_bytes 359112704
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 940401558738
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 1304
vdb wr_bytes 457113600
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 1194294035324
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 1566
vdb wr_bytes 548356096
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 1442374043429
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 1834
vdb wr_bytes 641695744
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 1687973498615
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 2113
vdb wr_bytes 739213312
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 1942297681011
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 2379
vdb wr_bytes 832020480
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 2190312262657
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 2652
vdb wr_bytes 928440320
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 2435911887234
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 2910
vdb wr_bytes 1018118144
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 2686582822976
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 3182
vdb wr_bytes 1113022464
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 2939103401085
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 3451
vdb wr_bytes 1206378496
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 3187316969246
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 3710
vdb wr_bytes 1297571840
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 3438209660653
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 3967
vdb wr_bytes 1387732992
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 3686892399022
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 4234
vdb wr_bytes 1480556544
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 3938522530113
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 4511
vdb wr_bytes 1578041344
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 4190678776697
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 4781
vdb wr_bytes 1671413760
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 4441575734851
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 5038
vdb wr_bytes 1761574912
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 4682613902932
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 5312
vdb wr_bytes 1857511424
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 4935261157806
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 5579
vdb wr_bytes 1950334976
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 5184206520008
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 5842
vdb wr_bytes 2042593280
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 5433084268199
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 6109
vdb wr_bytes 2135916544
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 5683358812818
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 6383
vdb wr_bytes 2231353344
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 5935927045376
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 6652
vdb wr_bytes 2326208512
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 6182482579081
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 6933
vdb wr_bytes 2423758848
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 6435662539882
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 7201
vdb wr_bytes 2517098496
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 6688348923416
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 7469
vdb wr_bytes 2610937856
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 6936793120958
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 7738
vdb wr_bytes 2705293312
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 7184431261183
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 8004
vdb wr_bytes 2798600192
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 7434291071445
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 8271
vdb wr_bytes 2891423744
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 7690614436799
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 8540
vdb wr_bytes 2985779200
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 7935514241734
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 8786
vdb wr_bytes 3071762432
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 8171338576844
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 9058
vdb wr_bytes 3166666752
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 8432846337959
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 9328
vdb wr_bytes 3261038592
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 8683421978877
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 9589
vdb wr_bytes 3352264704
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 8931284629235
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 9860
vdb wr_bytes 3447152640
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 9175788339241
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 10139
vdb wr_bytes 3544670208
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 9430809682796
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 10421
vdb wr_bytes 3643236352
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 9685463735829
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 10693
vdb wr_bytes 3738140672
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 9928995460860
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 10968
vdb wr_bytes 3834593280
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 10183320007761
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 11227
vdb wr_bytes 3925286912
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 10420787348180
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 11511
vdb wr_bytes 4023885824
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 10684184306536
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 11782
vdb wr_bytes 4119273472
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 10930850607347
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 12045
vdb wr_bytes 4211032064
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 11176399054788
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 12324
vdb wr_bytes 4308549632
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 11433338205497
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 12598
vdb wr_bytes 4403486720
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 11678070277035
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 12876
vdb wr_bytes 4500987904
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 11932604576207
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 13149
vdb wr_bytes 4596408320
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 12180238387965
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 13420
vdb wr_bytes 4691296256
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 12428415287892
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 13689
vdb wr_bytes 4785152000
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 12675366397181
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 13960
vdb wr_bytes 4880539648
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 12926871114229
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 14223
vdb wr_bytes 4971798528
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 13176111019934
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 14497
vdb wr_bytes 5067735040
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 13424816739042
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 14767
vdb wr_bytes 5161607168
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 13673570600024
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 15041
vdb wr_bytes 5257543680
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 13927732850430
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 15309
vdb wr_bytes 5351882752
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 14175746895258
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 15567
vdb wr_bytes 5441560576
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 14421181162699
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 15842
vdb wr_bytes 5537513472
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 14678947979333
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 16113
vdb wr_bytes 5632401408
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 14926764933851
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 16369
vdb wr_bytes 5722046464
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 15168068363118
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 16641
vdb wr_bytes 5817450496
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 15426492604954
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 16914
vdb wr_bytes 5912870912
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 15671555367147
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 17174
vdb wr_bytes 6003580928
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 15919655735989
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 17445
vdb wr_bytes 6097469440
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 16177715201444
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 17710
vdb wr_bytes 6190759936
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 16422285169172
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 17995
vdb wr_bytes 6290374656
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 16678927206988
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 18263
vdb wr_bytes 6383714304
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 16919640721165
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 18532
vdb wr_bytes 6478069760
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 17170725536257
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 18794
vdb wr_bytes 6569811968
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 17418297599877
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 19067
vdb wr_bytes 6665232384
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 17672939368566
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 19331
vdb wr_bytes 6757507072
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 17916650203883
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 19605
vdb wr_bytes 6852943872
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 18167878250756
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 19871
vdb wr_bytes 6946250752
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 18418379928892
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 20146
vdb wr_bytes 7042203648
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 18674859171004
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 20415
vdb wr_bytes 7137058816
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 18916390840634
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 20684
vdb wr_bytes 7230414848
vdb flush_operations 0
vdb rd_total_times 1746734
vdb wr_total_times 19170209888872
vdb flush_total_times 0

vdb rd_req 90
vdb rd_bytes 2138112
vdb wr_req 20956
vdb wr_bytes 7325319168
vdb flush_operations 0
